Source IP,Source Port,Destination IP,Destination Port,Flags
13.107.21.239,443,192.168.88.130,8224,A
13.107.21.239,443,192.168.88.130,8224,FA
192.168.88.130,8218,13.107.21.239,443,A
192.168.88.130,8236,172.67.73.98,443,FA
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,PA
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,PA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,PA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8241,172.67.73.98,443,PA
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,PA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8241,172.67.73.98,443,PA
172.67.73.98,443,192.168.88.130,8242,A
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,PA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8241,172.67.73.98,443,PA
172.67.73.98,443,192.168.88.130,8242,A
172.67.73.98,443,192.168.88.130,8242,A
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,PA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8241,172.67.73.98,443,PA
172.67.73.98,443,192.168.88.130,8242,A
172.67.73.98,443,192.168.88.130,8242,A
172.67.73.98,443,192.168.88.130,8242,PA
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,PA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8241,172.67.73.98,443,PA
172.67.73.98,443,192.168.88.130,8242,A
172.67.73.98,443,192.168.88.130,8242,A
172.67.73.98,443,192.168.88.130,8242,PA
172.67.73.98,443,192.168.88.130,8242,A
192.168.88.130,8236,172.67.73.98,443,FA
172.67.73.98,443,192.168.88.130,8236,FA
192.168.88.130,8236,172.67.73.98,443,A
192.168.88.130,7320,64.233.167.188,5228,A
64.233.167.188,5228,192.168.88.130,7320,A
192.168.88.130,8241,172.67.73.98,443,S
192.168.88.130,8242,172.67.73.98,443,S
172.67.73.98,443,192.168.88.130,8241,SA
172.67.73.98,443,192.168.88.130,8242,SA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,A
192.168.88.130,8242,172.67.73.98,443,PA
192.168.88.130,8241,172.67.73.98,443,A
192.168.88.130,8241,172.67.73.98,443,PA
172.67.73.98,443,192.168.88.130,8242,A
172.67.73.98,443,192.168.88.130,8242,A
172.67.73.98,443,192.168.88.130,8242,PA
172.67.73.98,443,192.168.88.130,8242,A
192.168.88.130,8242,172.67.73.98,443,A
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
192.168.88.130,8269,104.26.6.95,443,A
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,PA
192.168.88.130,8269,104.26.6.95,443,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,PA
192.168.88.130,8269,104.26.6.95,443,PA
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,PA
192.168.88.130,8269,104.26.6.95,443,PA
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,PA
192.168.88.130,8269,104.26.6.95,443,PA
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8269,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,PA
192.168.88.130,8269,104.26.6.95,443,PA
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8269,PA
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,PA
192.168.88.130,8269,104.26.6.95,443,PA
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8269,PA
104.26.6.95,443,192.168.88.130,8269,A
192.168.88.130,8269,104.26.6.95,443,A
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,PA
192.168.88.130,8269,104.26.6.95,443,PA
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8269,PA
104.26.6.95,443,192.168.88.130,8269,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
104.26.6.95,443,192.168.88.130,8268,PA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8268,104.26.6.95,443,FA
104.26.6.95,443,192.168.88.130,8268,FA
192.168.88.130,8268,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,S
104.26.6.95,443,192.168.88.130,8269,SA
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,PA
192.168.88.130,8269,104.26.6.95,443,PA
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8269,A
104.26.6.95,443,192.168.88.130,8269,PA
104.26.6.95,443,192.168.88.130,8269,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,A
192.168.88.130,8269,104.26.6.95,443,PA
192.168.88.130,14574,104.18.32.47,443,A
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
192.168.88.130,14574,104.18.32.47,443,A
172.64.155.209,443,192.168.88.130,14588,R
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
104.18.32.47,443,192.168.88.130,14574,PA
104.18.32.47,443,192.168.88.130,14574,PA
192.168.88.130,14574,104.18.32.47,443,A
192.168.88.130,14574,104.18.32.47,443,PA
